5.313327312469482,4.6966753005981445,4.589569091796875,4.759279251098633,4.954036235809326,5.238671779632568,5.483334064483643,5.685221195220947,5.376198768615723,5.326934814453125,5.040246963500977,4.686458110809326,4.405564308166504,3.78977108001709,3.016618251800537,2.306272029876709,1.6053357124328613,1.4207268953323364,2.622884750366211,3.431767463684082,3.971043825149536,3.95990252494812,4.072163105010986,4.407994270324707,4.636820316314697
5.780885696411133,5.7532501220703125,5.743502140045166,5.72736120223999,5.681367874145508,5.658969402313232,5.807379722595215,5.586698532104492,4.8457841873168945,4.17523193359375,3.4780092239379883,2.7915868759155273,2.283339262008667,2.100802183151245,2.151323080062866,1.9619795083999634,1.4436396360397339,1.559949517250061,2.7796385288238525,3.592054605484009,3.9999499320983887,3.988861083984375,4.447314262390137,4.990452289581299,5.3507232666015625
5.454584121704102,5.399687767028809,5.3762125968933105,4.820064544677734,4.9130730628967285,5.261149883270264,5.145804405212402,4.87117338180542,4.966423034667969,4.441408157348633,4.1277756690979,3.76214861869812,3.495572328567505,3.204784870147705,2.5811407566070557,2.0806305408477783,1.474184274673462,1.6698616743087769,2.648254632949829,3.7299211025238037,3.8020401000976562,3.683022975921631,4.329990386962891,4.8587541580200195,5.238825798034668
5.324328899383545,5.687020301818848,5.886613845825195,6.192287921905518,6.449459552764893,6.4125213623046875,6.344428539276123,6.315748691558838,6.392756938934326,6.183625221252441,5.676965713500977,5.099771976470947,4.55880880355835,4.192534923553467,3.4200801849365234,3.167923927307129,3.137206554412842,2.692887306213379,3.359384775161743,3.8759396076202393,4.6028523445129395,4.9179368019104,5.266702175140381,5.255711555480957,5.235673904418945
5.851499080657959,5.842990398406982,5.835361003875732,5.827497482299805,5.818920135498047,5.810340881347656,5.794617176055908,5.778868675231934,5.770684242248535,5.7320556640625,5.731219291687012,5.825344085693359,5.996491432189941,6.368540287017822,6.749089241027832,6.938730716705322,7.125942230224609,7.490729808807373,7.667971134185791,7.841966152191162,8.133623123168945,8.174886703491211,8.140349388122559,8.122763633728027,8.088441848754883
5.825234413146973,5.805203914642334,5.7807488441467285,5.759166240692139,5.737338542938232,5.726922988891602,5.4245147705078125,5.417087078094482,5.403933048248291,5.557628631591797,5.72924280166626,6.105436325073242,6.49681282043457,6.693060874938965,7.074404716491699,7.259515285491943,7.616158962249756,7.788356304168701,7.958705902099609,8.017746925354004,7.994751453399658,7.983059406280518,7.971323013305664,8.150219917297363,8.741923332214355
5.338250637054443,5.670582294464111,6.06404972076416,6.266371726989746,6.668210506439209,6.863744258880615,7.240813255310059,7.305699348449707,7.2849650382995605,7.277904033660889,7.281795978546143,7.797433376312256,8.072123527526855,8.317827224731445,8.54032039642334,8.946311950683594,9.137473106384277,9.323315620422363,9.50492000579834,9.68295669555664,9.857837677001953,10.029829978942871,10.199109077453613,10.239428520202637,10.15982437133789
5.1365885734558105,5.308777332305908,5.341276168823242,5.276463508605957,5.462244033813477,5.423122406005859,5.3848724365234375,5.780866622924805,5.852145671844482,5.495234966278076,4.972466468811035,4.524731636047363,4.565138339996338,4.145999431610107,3.7914211750030518,3.468472480773926,2.9699783325195312,3.4121768474578857,4.163669109344482,4.671206951141357,4.931971549987793,5.2189507484436035,5.581634521484375,5.539649963378906,5.518080711364746
5.831305503845215,5.804032325744629,5.785163402557373,5.77772855758667,5.7617316246032715,5.744724750518799,5.701392650604248,5.691456317901611,5.510806083679199,5.805084705352783,6.204270362854004,6.399150371551514,6.787450313568115,6.977846622467041,7.3503899574279785,7.531354904174805,7.708481788635254,7.967535972595215,7.888974666595459,7.842859745025635,7.8317389488220215,7.8084397315979,7.796745300292969,7.868937969207764,7.857130527496338
5.441712379455566,4.922762870788574,4.779107093811035,5.032233238220215,5.262324810028076,5.270230770111084,5.285041332244873,5.552791118621826,5.74703311920166,5.4504618644714355,5.105470657348633,4.982341289520264,4.454766750335693,3.777817964553833,2.9928603172302246,2.474592924118042,1.8383945226669312,1.3533995151519775,2.485154151916504,3.5714333057403564,4.0069098472595215,3.995802879333496,4.4233198165893555,4.972068786621094,5.362159252166748
